Date,SPY,BND,GLD,TLT,VTI,QQQ,XLE,VIX,SHV,VIXTERM
2017-05-16,208.0407664027,62.6291971404,117.65,94.3809900028,106.9217183077,131.2287608354,23.1664764378,10.65,88.9093714207,-2.0
2017-05-17,204.3492776602,62.967691757,119.79,95.7558097897,104.9975434159,127.8921177974,22.9380169263,15.59,88.933560059,-0.0100002288818359
2017-05-18,205.1724953473,62.9138403407,118.81,95.8645525977,105.3095717768,129.0105981397,22.9311972394,14.66,88.9254971796,-0.3100004196166992
2017-05-19,206.5069735602,62.9523056381,119.4,96.0898055571,106.0636403154,129.5557398192,23.2142142462,12.04,88.933560059,-1.4499998092651367
2017-05-22,207.5555014405,62.8984542218,119.9,95.8257158805,106.6270248558,130.6460231781,23.1630665944,10.93,88.933560059,-2.0299997329711914
2017-05-23,208.0147708391,62.7676722108,119.14,95.1810263759,106.8090413996,130.7776091007,23.2176240897,10.72,88.9254971796,-2.179999351501465
2017-05-24,208.5000358014,62.8984542218,119.61,95.7169730725,107.1210697604,131.379144747,23.0948697253,10.02,88.933560059,-2.5699996948242188
2017-05-25,209.4965604228,62.8984542218,119.48,95.7480424462,107.5717773927,132.4976250893,22.6754589802,9.99,88.933560059,-2.520000457763672
2017-05-26,209.4532434379,62.9292264597,120.54,95.9111566582,107.5544424838,132.7325999511,22.7129672582,9.81,88.933560059,-2.6299991607666016
2017-05-30,209.2712623613,63.0215431733,120.14,96.3849646074,107.3810933944,132.8453878848,22.4094911907,10.38,88.9254971796,-2.359999656677246
2017-05-31,209.2192712342,63.0523154112,120.62,96.6257522537,107.3464235766,132.7983929124,22.3140155739,10.41,88.933560059,-2.2200002670288086
2017-06-01,210.8830418945,63.069400927,120.72,96.6358389259,108.3431808403,133.3153376085,22.4538191556,9.89,88.9385461437,-2.5299997329711914
2017-06-02,211.5849429077,63.277550765,121.61,97.780057075,108.6985464734,134.8379747131,22.194671053,9.75,88.9546801203,-2.7100000381469727
2017-06-05,211.4289703929,63.1773304726,121.73,97.1729209143,108.559867202,134.8097777297,22.2355891744,10.07,88.946613132,-2.780000686645508
2017-06-06,210.7530649433,63.2929692715,123.1,97.7022191057,108.282508659,134.2740350447,22.4981471205,10.45,88.9385461437,-2.630000114440918
2017-06-07,211.1430087952,63.2081674857,122.45,97.2351912897,108.4038530216,134.8003787352,22.1810316791,10.39,88.946613132,-2.6999998092651367
2017-06-08,211.2469901829,63.1619119661,121.65,96.9783259909,108.5945370198,134.9413636523,22.1162446535,10.16,88.946613132,-2.6000003814697266
2017-06-09,210.9263718777,63.1079471933,120.54,96.8304338492,108.5078624752,131.5671246364,22.6481802326,10.7,88.9385461437,-2.260000228881836
2017-06-12,210.8830418945,63.0925286868,120.36,96.7992986615,108.4905275662,130.8622000509,22.808442875,11.46,88.9304791553,-1.8400001525878904
2017-06-13,211.9142353552,63.1079471933,120.48,96.8148662553,109.0279097432,131.9242864264,22.9789350478,10.42,88.9627471086,-2.309999465942383
2017-06-14,211.6456073105,63.3392247911,119.82,98.3093552665,108.8718955628,131.3509477636,22.5629341462,10.64,88.9627471086,-2.130000114440918
2017-06-15,211.2383290389,63.2698415118,119.32,98.1536793278,108.6292068377,130.7682101062,22.3924419734,10.9,88.9627471086,-2.010000228881836
2017-06-16,211.2843453199,63.3392247911,119.34,98.3482742512,108.559867202,130.2027853967,22.760414207,10.38,88.9708140969,-2.3299999237060547
2017-06-19,213.0433110128,63.246713752,118.43,98.2081659064,109.4439475576,132.3799003751,22.6162305876,10.37,88.9708140969,-2.0299997329711914
2017-06-20,211.6065278246,63.3392247911,118.18,99.0877349598,108.6985464734,131.3431789568,22.3278633487,10.86,88.9708140969,-1.829999923706055
2017-06-21,211.5542831898,63.3700618041,118.52,99.2901136801,108.5728683837,132.6437930997,21.9674043002,10.75,88.9708140969,-2.010000228881836
2017-06-22,211.4584972956,63.3931895639,118.92,99.5080599942,108.6164055031,132.6060941391,21.9536725269,10.48,88.9869480735,-2.140000343322754
2017-06-23,211.7110292852,63.4086080704,119.43,99.4613572126,108.8863356434,133.1150301081,22.1012890897,10.02,88.9950150618,-2.339999198913574
2017-06-26,211.8503425063,63.4779913498,118.36,99.8349794654,108.9647024584,132.4929972571,22.0532278832,9.9,88.9788810852,-2.3700008392333984
2017-06-27,210.1436353806,63.2621322585,118.81,98.7685992856,108.0678377985,130.0896885147,22.01889845,11.06,88.9788810852,-1.8999996185302737
2017-06-28,212.0245075436,63.2621322585,118.9,98.4416798144,109.0866063927,131.9652118078,22.1390514662,10.03,88.9869480735,-2.369999885559082
2017-06-29,210.1610543225,63.1310749531,118.32,97.6165973394,108.2158640045,129.6749999474,22.1871126726,11.44,88.9950150618,-1.7100000381469729
2017-06-30,210.5528995333,63.0848194335,118.02,97.3908672284,108.3638902105,129.7221236482,22.2866680289,11.18,89.0030820502,-1.9600000381469729
2017-07-03,210.9099199218,62.9612192887,116.09,97.0776768182,108.625112927,128.3555382091,22.7157859438,11.22,88.9961299196,-2.09000015258789
2017-07-05,211.397550156,62.9998458036,116.52,97.1010765475,108.7470168613,129.6184515064,22.255771539,11.07,88.9961299196,-2.2400007247924805
2017-07-06,209.4644333581,62.853065047,116.47,96.2976858427,107.6760037238,128.4497837258,22.00859962,12.54,89.0203443573,-1.5699996948242188
2017-07-07,210.8228374032,62.8376144411,115.28,95.7204925207,108.4248421777,129.8352205302,21.9742701868,11.19,89.0122728781,-2.330000877380371
2017-07-10,211.0492374968,62.868515653,115.47,95.8608908963,108.5032089926,130.6834471452,22.0463619965,11.11,89.0203443573,-2.2400007247924805
2017-07-11,210.8924983676,62.9303180768,115.62,96.0246890012,108.477086721,131.0510120117,22.1665150127,10.89,89.0364873157,-2.2699995040893555
2017-07-12,212.4773051186,63.0770988334,116.03,96.6876813304,109.2520474465,132.6060941391,22.2283079925,10.3,89.044558795,-2.479999542236328
2017-07-13,212.8343220241,63.0539229245,115.82,96.0792883695,109.4261959241,132.8982610842,22.3175645188,9.9,89.0364873157,-2.65000057220459
2017-07-14,213.8270031758,63.0770988334,116.77,96.1962870158,109.9138116615,133.9444072427,22.4514493082,9.51,89.0607017534,-2.719999313354492
2017-07-17,213.8008799876,63.1620771662,117.29,96.4614839475,109.9138116615,134.0103804239,22.4239857617,9.82,89.0607017534,-2.4600000381469727
2017-07-18,213.9140804698,63.3088579228,118.11,97.3038742011,109.9834710525,134.9057307396,22.3175645188,9.89,89.0526302742,-2.359999656677246
2017-07-19,215.0722084802,63.3165832258,118.08,97.3428737499,110.6191129959,135.6974089136,22.6436941341,9.79,89.0526302742,-2.2100000381469727
2017-07-20,215.1679935036,63.3552097407,118.24,97.6236705011,110.688772387,135.8764789768,22.5750352677,9.58,89.0607017534,-2.4600000381469727
2017-07-21,214.9764234568,63.4247374676,119.26,98.0370657182,110.540746181,135.8199305358,22.351893952,9.36,89.0526302742,-2.700000762939453
2017-07-24,214.9241770803,63.3938362556,119.31,97.6548701401,110.5494536049,136.4419633867,22.3106986321,9.43,89.0607017534,-2.609999656677246
2017-07-25,215.4466408444,63.1543518632,118.92,96.38348485,110.9151654079,136.0932480006,22.5921999843,9.43,89.0203443573,-2.619999885559082
2017-07-26,215.4553485738,63.3088579228,119.88,96.5394830451,110.836798593,136.5362107884,22.6162305876,9.6,89.0607017534,-2.5099992752075195
2017-07-27,215.2550707976,63.231604893,119.79,96.06368855,110.6452352676,135.6785594333,22.8462377899,10.11,89.0607017534,-2.310000419616699
2017-07-28,215.002546645,63.3474844377,120.69,96.6330819622,110.462379366,135.5654625513,22.8187742434,10.29,89.0768447119,-2.2899999618530273
2017-07-31,214.8806384333,63.3397591348,120.75,96.7500806085,110.4014273989,134.9905534011,22.8702683932,10.26,89.0929876703,-2.2100000381469727
2017-08-01,215.3595635504,63.4641905899,120.65,97.4276236694,110.6278204198,135.3015698266,22.8668354499,10.09,89.0825730407,-2.309999465942383
2017-08-02,215.4640563032,63.4254834719,120.4,97.4823407237,110.5233313332,135.6691346931,22.7810118669,10.28,89.0906494299,-2.280000686645508
2017-08-03,215.046085292,63.5570876729,120.59,98.4906978686,110.2708160406,135.1413492438,22.4617481382,10.44,89.1068022083,-2.3000001907348633
2017-08-04,215.437933115,63.4564491663,119.65,97.6543086089,110.5059164855,135.3863924881,22.5338399479,10.03,89.0987258191,-2.7200002670288086
2017-08-07,215.8384886675,63.4796734371,119.51,97.7637427176,110.7236020825,136.2440438433,22.3621927819,9.93,89.0987258191,-2.729999542236328
2017-08-08,215.307317174,63.3945177776,119.86,97.4119902253,110.4188422466,136.0084253391,22.3106986321,10.96,89.1148785975,-2.239999771118164
2017-08-09,215.2986094446,63.4409663191,121.31,97.9435273249,110.2969383123,135.8293552759,22.331296292,11.11,89.0825730407,-2.380000114440918
2017-08-10,212.2596118836,63.5338634022,122.21,98.7799165845,108.6773574703,132.9171105646,22.094423203,16.04,89.0906494299,-0.1699981689453125
2017-08-11,212.573090142,63.5880533673,122.79,98.8268169169,108.8776282195,133.9255577624,21.9502395836,15.51,89.1068022083,-0.8799991607666016
2017-08-14,214.6803606571,63.5416048258,121.92,98.3187299834,109.9921784764,135.6502852128,21.8850136605,12.33,89.1189167921,-1.5900001525878906
2017-08-15,214.6542374689,63.4332248955,120.98,97.9044437146,109.8876893898,135.7445326144,21.8026230209,12.04,89.1229549867,-1.859999656677246
2017-08-16,215.0286698332,63.5261219786,121.87,98.264012929,110.0879601391,135.9801511186,21.5932134784,11.74,89.1391077652,-1.8400001525878904
2017-08-17,211.6761940137,63.6422433324,122.49,98.998784802,108.3377679389,133.1998527696,21.287681523,15.55,89.131031376,-0.5899991989135742
2017-08-18,211.3453002965,63.6112776381,122.3,98.9753346359,108.1549120373,133.1056053679,21.3941027659,14.26,89.1471841544,-1.3899993896484375
2017-08-21,211.5107471551,63.6422433324,122.76,99.2176530195,108.3116456672,132.9359600449,21.2842485797,13.19,89.1471841544,-1.8000001907348633
2017-08-22,213.722510423,63.5648290965,122.21,98.8346336389,109.4000736525,134.9622791806,21.4249992558,11.35,89.131031376,-2.2799997329711914
2017-08-23,212.9562302357,63.7506232627,122.67,99.5068717355,109.0691915449,134.4816174322,21.5176887254,12.25,89.1431459598,-2.0799999237060547
2017-08-24,212.4598896598,63.6577261796,122.29,99.139485799,108.8950430673,134.0857783452,21.5314204987,12.23,89.1471841544,-2.160000801086426
2017-08-25,212.9562302357,63.7351404155,122.74,99.5225051796,109.1562657838,133.8030361402,21.6275429116,11.28,89.1552605436,-2.7100000381469727
2017-08-28,212.9649379651,63.7661061099,124.69,99.4599714032,109.1998029032,134.2177247075,21.5314204987,11.32,89.1552605436,-2.6700000762939453
2017-08-29,213.2087543883,63.8357789222,124.42,99.7804570073,109.2433400226,134.7455101568,21.5039569521,11.7,89.1633369328,-2.4200000762939453
2017-08-30,214.2188509989,63.8280374986,124.36,99.7491901191,109.8180299988,136.3288665047,21.5142557821,11.22,89.171413322,-2.9200000762939453
2017-08-31,215.5075949502,63.8822274637,125.82,100.0462255571,110.5668684526,137.7897012305,21.6172440816,10.59,89.1552605436,-3.2100000381469727
2017-09-01,215.8123654793,63.7765717404,126.06,99.2822504106,110.8193837452,137.6012064272,21.8266536241,10.13,89.1420685695,-3.4600000381469727
2017-09-05,214.2623896459,64.0403356912,127.46,100.8566671626,109.9660562048,136.3665654654,21.9468066403,12.23,89.1743957022,-2.3500003814697266
2017-09-06,214.9938389156,63.9317270056,126.81,100.2378665486,110.2708160406,136.7812540327,22.3038327455,11.63,89.1420685695,-2.7699995040893555
2017-09-07,214.9677157274,64.1334288503,128.13,101.2639789592,110.2185714974,137.1016951984,22.3450280653,11.55,89.1824774854,-2.7699995040893555
2017-09-08,214.7151915747,64.063608981,127.97,101.0446572226,110.1402046824,135.9141779374,22.1081549763,12.12,89.1743957022,-2.5699996948242188
2017-09-11,217.0053244072,63.8696648995,126.19,99.8383876712,111.3244143304,137.478684805,22.3175645188,10.73,89.1905592686,-3.130000114440918
2017-09-12,217.7367736769,63.7765717404,126.56,99.3135820872,111.7510781006,137.8085507108,22.4548822515,10.58,89.166313919,-2.9800004959106445
2017-09-13,217.8412664297,63.6989941079,125.61,98.921936129,111.8033226439,137.9970455142,22.7363836037,10.5,89.166313919,-2.729999542236328
2017-09-14,217.7716045945,63.7377829241,126.16,99.3292479255,111.7684929483,137.1865178599,22.8462377899,10.44,89.1743957022,-2.7200002670288086
2017-09-15,218.0629425802,63.7455406874,125.53,99.3684125214,111.9774711215,137.6577548682,22.8995785199,10.17,89.1824774854,-2.7899999618530273
2017-09-18,218.526738718,63.6989941079,124.36,98.7966094224,112.2474012618,137.4781004711,22.9969643338,10.15,89.1582321358,-2.5399999618530273
2017-09-19,218.7455104811,63.6524475283,124.62,98.5537889283,112.2996458051,137.7142359924,23.0908720829,10.18,89.1582321358,-2.549999237060547
2017-09-20,218.8242683158,63.5981431855,123.62,98.6242852007,112.4825017067,137.2891920541,23.2473849981,9.78,89.1824774854,-2.880000114440918
2017-09-21,218.2379599907,63.582627659,122.68,98.5694547666,112.1690344469,136.4485495985,23.2543411276,9.67,89.1824774854,-2.989999771118164
2017-09-22,218.2817143433,63.644689765,123.24,98.8514398565,112.2587209129,136.3163137066,23.3725953302,9.59,89.1905592686,-3.260000228881836
2017-09-25,217.8354199466,63.7843295037,124.53,99.4702404705,112.0750772937,134.8806097374,23.709967614,10.21,89.1824774854,-2.8500003814697266
2017-09-26,217.9666830044,63.7532984507,123.14,99.2900833297,112.1013120965,135.2300903089,23.6995334196,10.17,89.206722835,-2.8500003814697266
2017-09-27,218.8155174452,63.5593543692,121.98,97.7939957693,112.7134574937,136.4485495985,23.8003972983,9.87,89.1986410518,-3.0399999618530273
2017-09-28,219.078043561,63.5748698957,122.21,97.5041777602,112.8971011128,136.4013224942,23.821265687,9.55,89.206722835,-3.2100000381469727
2017-09-29,219.848120167,63.582627659,121.58,97.7234994968,113.2643883511,137.3836462626,23.8177876222,9.51,89.2188455098,-2.979999542236328
2017-10-02,220.8019650541,63.5579346985,120.77,97.5452128571,113.8590438799,137.5064367337,23.8108314926,9.45,89.2265175465,-2.90999984741211
2017-10-03,221.2745120624,63.5890295785,120.83,97.6393987723,114.0864121703,137.79924478,23.7864850392,9.51,89.2265175465,-2.8000001907348633
2017-10-04,221.5370381781,63.5890295785,121.17,97.6472475986,114.2000963154,137.9314806719,23.7690947153,9.63,89.2184295736,-2.75
2017-10-05,222.8496687567,63.5423872585,120.52,97.278352764,114.8034967784,139.2821758535,23.8769147235,9.19,89.2103416006,-2.9900007247924805
2017-10-06,222.5958935115,63.4724237786,121.09,97.0036438446,114.7247923702,139.4710842705,23.6751869662,9.65,89.2062976142,-2.7899999618530273
2017-10-09,222.2283569495,63.5346135385,122.08,97.3097480691,114.4974240798,139.310512116,23.7238798731,10.33,89.2265175465,-2.3999996185302734
2017-10-10,222.8146652746,63.5657084185,122.4,97.4667245944,114.7685170414,139.4144117454,23.7447482618,10.08,89.2103416006,-2.390000343322754
2017-10-11,223.1647000955,63.5968032985,122.79,97.6550964249,114.9259258578,139.8300102628,23.8003972983,9.85,89.2346055195,-2.3899993896484375
2017-10-12,222.8321670156,63.6512193385,122.89,98.0710842171,114.7860069099,139.5749838998,23.7134456788,9.91,89.2426934924,-2.3500003814697266
2017-10-13,223.1034440019,63.7833725785,123.82,98.7774785812,114.8734562524,140.1133728883,23.6995334196,9.61,89.2426934924,-2.369999885559082
2017-10-16,223.4009735997,63.7211828185,122.97,98.7068391448,114.9521606606,140.5950893516,23.7517043914,9.91,89.238649506,-2.0299997329711914
2017-10-17,223.5584892691,63.7289565385,122.13,98.8324203651,115.0046302661,140.7745523478,23.7656166505,10.31,89.2426934924,-1.739999771118164
2017-10-18,223.7772610322,63.6278981785,121.67,98.1809677848,115.1532941482,140.6045347725,23.598669541,10.07,89.2548254518,-1.8500003814697263
2017-10-19,223.8385171259,63.6589930585,122.39,98.3536419627,115.179528951,140.0850366257,23.5256301806,10.05,89.2669574113,-1.9099998474121096
2017-10-20,224.993632035,63.5035186586,121.61,97.3097480691,115.8004192824,140.4628534597,23.5708450227,9.97,89.2588694383,-1.880000114440918
2017-10-23,224.1185449826,63.5579346985,121.8,97.482422247,115.3107029647,139.5466476373,23.4491127554,11.07,89.2507814654,-1.4800004959106443
2017-10-24,224.5123341562,63.4491026186,121.33,96.8780626244,115.5118364523,139.7827831585,23.4943275975,11.16,89.2467374789,-1.510000228881836
2017-10-25,223.4009735997,63.3946865786,121.35,96.4149818746,114.9084359894,139.2538395909,23.3308585528,11.23,89.2426934924,-1.7200002670288086
2017-10-26,223.6897523269,63.3169493786,120.33,96.0931799976,115.0570998715,138.809904811,23.3795514598,11.3,89.2507814654,-1.630000114440918
2017-10-27,225.5186842664,63.4568763386,120.9,96.7289349253,115.9928078358,142.8525449348,23.4212882371,9.8,89.2426934924,-2.429999351501465
2017-10-30,224.6786006961,63.6045770185,121.13,97.6550964249,115.4856016496,143.1736892437,23.5430205045,10.5,89.2548254518,-2.0699996948242188
2017-10-31,225.0286355171,63.5657084185,120.67,97.6864917299,115.7217148742,143.7120782321,23.6195379297,10.18,89.2588694383,-2.1999998092651367
2017-11-01,225.3261651149,63.6067987477,121.11,98.120589119,115.8179091509,143.6648511279,23.8873489178,10.2,89.2589519356,-2.369999885559082
2017-11-02,225.4136738201,63.6691201672,121.19,98.5531849027,115.8441439537,143.3909339232,23.8177876222,9.93,89.2670465173,-2.75
2017-11-03,226.1662486852,63.7236514092,120.62,98.8206077508,116.1502166523,144.7699653673,23.8873489178,9.14,89.2670465173,-3.2799997329711914
2017-11-06,226.5162835061,63.7703924738,121.65,99.1902805114,116.3688400084,145.2611272515,24.4334050885,9.4,89.2670465173,-3.1700000762939453
2017-11-07,226.3587678367,63.7937630061,121.21,99.6071455393,116.1677065207,145.3461360392,24.4021025055,9.89,89.2589519356,-2.869999885559082
2017-11-08,226.7438061397,63.7509170302,121.63,99.3869149585,116.3600950741,145.9317521319,24.2838483029,9.78,89.2589519356,-3.1000003814697266
2017-11-09,225.9212243105,63.684700522,122.13,99.1037613547,115.8878686249,145.166673043,24.3568876633,10.5,89.2670465173,-2.640000343322754
2017-11-10,225.8512173463,63.4276246667,121.13,97.6093395565,115.9053584934,145.1572276222,24.2281992664,11.29,89.2670465173,-2.3199996948242188
2017-11-13,226.0612382389,63.4354148442,121.31,97.8138393815,115.9665730331,145.3366906183,24.0890766751,11.5,89.275141099,-2.25
2017-11-14,225.5361860074,63.5133166185,121.56,98.4745311238,115.7566946112,144.8077470507,23.6995334196,11.59,89.275141099,-2.34000015258789
2017-11-15,224.4073237099,63.6613299897,121.41,99.5442225162,115.1620390825,144.1276767495,23.4317224315,13.13,89.2832356806,-1.5299997329711914
2017-11-16,226.3150134841,63.575638038,121.4,98.6790309489,116.211431192,145.9695338153,23.3378146824,11.76,89.2670465173,-2.1999998092651367
2017-11-17,225.6499473243,63.6379594574,122.86,99.4105110922,115.9928078358,145.4122539851,23.4525908202,11.43,89.275141099,-2.369999885559082
2017-11-20,226.0349856273,63.5990085703,121.31,99.3711842028,116.2901356002,145.2989089349,23.3969417837,10.65,89.275141099,-2.630000114440918
2017-11-21,227.5138827458,63.6535398123,121.51,99.6857993182,117.0946695508,146.8762942168,23.4491127554,9.73,89.2832356806,-2.820000648498535
2017-11-22,227.3126127238,63.7859728287,122.63,100.0082798115,117.0072202083,147.055757213,23.5430205045,9.88,89.2913302623,-2.559999465942383
2017-11-24,227.8376649552,63.7703924738,122.32,99.7329915855,117.27831317,147.5941462014,23.6091037353,9.67,89.2994248439,-2.75
2017-11-27,227.7239036384,63.7470219415,122.83,99.5914147835,117.1558840905,147.5280282555,23.3691172654,9.87,89.3075194256,-2.6999998092651367
2017-11-28,230.0341334566,63.7470219415,122.81,99.7251262076,118.3189603452,147.9058450895,23.549976634,10.03,89.3075194256,-2.2400007247924805
2017-11-29,229.8941195283,63.5912183928,122.04,98.7419539719,118.3189603452,145.3272451975,23.678665031,10.7,89.3075194256,-2.119999885559082
2017-11-30,231.9068197487,63.4977362636,121.1,98.4116081008,119.2284335068,146.5457044871,24.0334276386,11.28,89.3075194256,-1.760000228881836
2017-12-01,231.4255218699,63.6679002254,121.59,99.7366914592,118.9923202821,145.922306711,24.235155396,11.43,89.3165027923,-1.8499994277954104
2017-12-04,231.1454940131,63.6757064907,121.18,99.7839787092,118.8349114657,144.2410217997,24.2247212016,11.68,89.3084015222,-1.869999885559082
2017-12-05,230.3141613134,63.7537691443,120.32,100.2804948342,118.3277052794,144.3354760082,24.1203792582,11.33,89.3165027923,-2.2100000381469727
2017-12-06,230.357915666,63.8240255325,120.07,100.6272680009,118.2577458055,144.9872100469,23.8073534279,11.02,89.3165027923,-2.429999351501465
2017-12-07,231.0842379195,63.7381566136,118.49,99.8391471676,118.7299722548,145.4783719311,23.8769147235,10.16,89.3246040624,-2.770000457763672
2017-12-08,232.3443632749,63.7147378175,118.48,99.8470283759,119.3508625862,146.1206605489,24.0960328047,9.58,89.3408066026,-2.880000114440918
2017-12-11,233.0444329168,63.6679002254,118.01,99.6421169592,119.6307004821,147.2541110508,24.2699360438,9.34,89.3408066026,-2.939999580383301
2017-12-12,233.4557238314,63.66009396,118.15,99.6027109176,119.7618744958,147.055757213,24.2038528129,9.92,89.3165027923,-2.559999465942383
2017-12-13,233.4294712198,63.8396380632,119.17,100.3514257092,119.7793643642,147.3391198385,24.1690721651,10.18,89.3246040624,-2.3199996948242188
2017-12-14,232.4756263327,63.8630568592,118.93,100.7770109592,119.2196885725,147.2352202091,24.0821205456,10.49,89.3327053325,-2.310000419616699
2017-12-15,234.401984339,63.8708631246,119.18,101.1553089592,120.2865705505,148.9070596996,24.0606709723,9.42,89.3408066026,-2.65999984741211
2017-12-18,235.8883801723,63.769381675,119.73,100.2332075842,121.1173393038,150.153297972,24.2462378468,9.53,89.3246040624,-2.5399999618530273
2017-12-19,234.9824702857,63.5742250411,119.82,98.9328082092,120.6276229861,149.2635847843,24.2812504646,10.03,89.3327053325,-2.4800004959106445
2017-12-20,234.8593369031,63.4493247955,120.14,97.8373202509,120.6188780518,149.1026792078,24.6243741193,9.72,89.3408066026,-2.6499996185302734
2017-12-21,235.343075192,63.4883561222,120.31,98.4059959313,120.8925944937,149.1216092756,25.146062125,9.62,89.3503296456,-2.7300004959106445
2017-12-22,235.2815085007,63.5195811837,120.94,98.5402577235,120.848655919,148.9512386652,25.1985810517,9.9,89.3503296456,-2.59000015258789
2017-12-26,235.000060769,63.5829836709,121.77,98.8324745653,120.7519910546,148.1467107827,25.419160544,10.25,89.358437661,-2.369999885559082
2017-12-27,235.11439891,63.7786477023,122.23,100.11980822,120.7959296293,148.1656408505,25.3351302613,10.47,89.3503296456,-2.179999351501465
2017-12-28,235.5981371989,63.7395148961,122.85,100.0329329427,121.0595610777,148.3454764949,25.3736441409,10.18,89.3827617072,-2.5799999237060547
2017-12-29,234.7098177956,63.8412601924,123.65,100.1908879923,120.6113876155,147.4273682054,25.3001176434,11.04,89.3827617072,-2.0500001907348633
2018-01-02,236.3897089445,63.6612492835,125.15,99.1088959022,121.4637959651,150.0113224633,25.7167677956,9.77,89.3746536918,-2.839999198913574
2018-01-03,237.8849000194,63.7160352123,124.82,99.5827610512,122.1668131607,151.4689376857,26.1019065917,9.15,89.3746536918,-3.1700000762939453
2018-01-04,238.8875575638,63.6847289672,125.46,99.5669655462,122.6325620528,151.7339586352,26.2594633719,9.22,89.3908697226,-3.0199995040893555
2018-01-05,240.4794962965,63.5986367934,125.33,99.2826464568,123.3531546782,153.2578290949,26.2489595866,9.22,89.3908697226,-2.84000015258789
2018-01-08,240.9192583773,63.6064633546,125.31,99.219464437,123.6343615565,153.8541262313,26.4065163668,9.52,89.3908697226,-2.6299991607666016
2018-01-09,241.4645633576,63.4186258844,124.73,97.8926420199,123.862842145,153.8635912653,26.339992393,10.08,89.3908697226,-2.3299999237060547
2018-01-10,241.0951632097,63.4264524457,125.03,97.7741757327,123.6695124162,153.5039199766,26.3084810369,9.82,89.3827617072,-2.5399999618530273
2018-01-11,242.8542115331,63.4264524457,125.44,98.1769611093,124.7152504947,154.5545387408,26.8476753515,9.88,89.3908697226,-2.2799997329711914
2018-01-12,244.4373550242,63.4186258844,126.96,98.3428139114,125.4446308351,155.6903428102,27.1067687234,10.16,89.398977738,-2.0399999618530273
2018-01-16,243.6018070706,63.465585252,127.17,98.7534970405,124.8910047936,155.2454862163,26.7636450687,11.66,89.4070857534,-1.5699996948242188
2018-01-17,245.9237508575,63.3951462006,126.14,98.6192352483,126.0421954513,156.9207972187,26.9982296081,11.91,89.4151937687,-1.3400001525878906
2018-01-18,245.5103745015,63.2699212205,125.86,97.7030959603,125.8225025777,156.9491923204,26.7776501158,12.22,89.4233017841,-1.359999656677246
2018-01-19,246.6273701869,63.1368696791,126.42,97.189742049,126.4727934836,157.4413740838,26.742637498,11.27,89.4233017841,-1.7699995040893557
2018-01-22,248.6326852756,63.0899103115,126.65,97.2845150788,127.4745929873,159.1261501201,27.3203456922,11.03,89.4314097995,-1.9600000381469729
2018-01-23,249.1603997726,63.254268098,127.28,97.7030959603,127.7909507253,160.4417898337,27.2783305508,11.1,89.4233017841,-2.119999885559082
2018-01-24,249.0636521148,63.1838290466,128.83,97.173946544,127.6679227161,159.4006361035,27.2048040533,11.47,89.4395178149,-2.059999465942383
2018-01-25,249.1691950142,63.3560133943,127.97,97.9716195447,127.7206490057,159.3438459,26.9912270846,11.58,89.4476258303,-2.1000003814697266
2018-01-26,252.0540342646,63.2386149755,128.07,97.6083229305,129.0563816773,161.7858246492,27.1382800795,11.08,89.4557338457,-2.380000114440918
2018-01-29,250.3829383574,63.1525228016,127.35,96.9291162171,128.2127610426,161.0002268345,26.7286324509,13.84,89.4557338457,-1.1499996185302734
2018-01-30,247.8147278052,63.0351243827,126.8,96.3604780383,126.877028371,159.6751220869,26.1894381363,14.79,89.4557338457,-1.0399999618530271
2018-01-31,247.9378611878,63.0507775052,127.65,96.9291162171,126.9209669458,160.3376744607,26.2069444452,13.54,89.4962739227,-1.359999656677246
2018-02-01,247.6564134561,62.8759509104,128.07,95.5269105423,126.8682406561,158.9747095775,26.4765416025,13.47,89.4558433039,-1.25
2018-02-02,242.2649303447,62.6876995604,126.39,94.6404967908,124.1704121681,155.8039232171,25.3701428791,17.31,89.4720740657,0.279998779296875
2018-02-05,232.1328120018,62.9622327792,126.71,95.5348249508,119.2844426589,149.6611162086,24.3057592971,37.32,89.4964202083,9.190000534057615
2018-02-06,236.7063376427,62.7582938167,125.38,94.9412443137,121.2353153766,153.6269654175,24.4983286951,29.98,89.4720740657,6.229999542236328
2018-02-07,235.4222323666,62.6171053042,124.79,94.0390017452,120.6992647649,151.6393082961,24.0886810665,27.73,89.4720740657,4.69999885559082
2018-02-08,226.591809783,62.5700424666,124.98,93.9361144347,116.3581335823,145.2409453719,23.3604186157,33.46,89.4801894465,6.129999160766602
2018-02-09,229.9955682888,62.4131663416,124.77,93.3425337975,117.9574977022,147.7491793584,23.3429123068,29.06,89.4720740657,4.1399993896484375
2018-02-12,233.3729410698,62.4288539541,125.37,93.7540830393,119.5304986773,150.3709937519,23.7245498411,25.61,89.4720740657,2.75
2018-02-13,233.9534270165,62.4837605979,126.08,94.1735466896,119.9083704199,151.1471265327,23.6265145112,24.97,89.4558433039,2.3199996948242188
2018-02-14,237.1109187571,62.2798216353,128.23,93.1288447682,121.5868239744,153.9771716722,23.9696381659,19.26,89.4558433039,-0.0799999237060546
2018-02-15,240.1364818734,62.3425720854,128.38,93.445421108,123.0719478,156.8356119135,23.9101167156,19.13,89.4720740657,0.0499992370605468
