Date,v59_cum_net,v68b_cum_net,v59_cum_gross,v68b_cum_gross,spy_cum,ret_v59_net,ret_v68b_net,ret_v59_gross,ret_v68b_gross,ret_spy,Phase1_status,macro_quadrant,best_factor_v68b,eq_lim59,fi_lim59,ra_lim59,eq_lim68b,fi_lim68b,gld_lim68b,xle_lim68b,pdbc_lim68b,equity_ticker_v68b,BND_def_triggered
2018-03-16,1.3912563859092075,1.1346101921616556,2.3505719924257433,2.750699953864136,2.444288829894151,-0.0013472465990121973,-0.00026443812817755763,-0.0013454812082602796,-0.0002644381281773356,0.001079199999941327,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-03-19,1.371960149479075,1.116014201781769,2.317763375345016,2.7056166378200963,2.41121694237102,-0.013869648057372341,-0.016389761442612838,-0.013957716328811265,-0.01638976144261306,-0.013530269875906331,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-03-20,1.373747860159328,1.1185225675629062,2.320842787739978,2.7116978115008155,2.4153174998533267,0.0013030339699968696,0.0022476109866098604,0.001328613795402278,0.0022476109866098604,0.0017006173978997285,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-03-21,1.3738353314913883,1.1159320935124954,2.320829823848895,2.7054175780777614,2.4106820870467143,6.367349831593039e-05,-0.0023159783499541176,-5.585854910727939e-06,-0.0023159783499542286,-0.0019191732792455118,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-03-22,1.3472956767242628,1.0885739295435009,2.275770401367562,2.6390916267623172,2.3504217205617595,-0.019317930001345185,-0.02451597559389329,-0.019415220374325415,-0.02451597559389329,-0.024997226639195236,HEALTHY,2,VTI,0.75,0.1,0.15,0.8197,0.1003,0.05,0.03,0.0,VTI+QQQ,0
2018-03-23,1.3245295314753036,1.063312066868486,2.236964375846565,2.577847857779158,2.30032360523054,-0.016897660730502362,-0.02320638221200888,-0.017051819242256405,-0.023206382212009102,-0.0213145219400227,HEALTHY,2,VTI,0.75,0.1,0.15,0.8195,0.1005,0.05,0.03,0.0,VTI+QQQ,0
2018-03-26,1.3588092399888754,1.0961122840622328,2.295163176639634,2.657367287927833,2.3632582483339952,0.025880667587222295,0.030847216180237114,0.026016865275757528,0.030847216180237114,0.02735903894580427,HEALTHY,2,VTI,0.75,0.1,0.15,0.9327,0.03,0.0233,0.014,0.0,VTI+QQQ,0
2018-03-27,1.3300222696001676,1.069993273114601,2.2463066710789454,2.594045485686882,2.323054956492843,-0.021185439089995817,-0.023828773135206482,-0.02128672421113864,-0.02382877313520626,-0.017011806420010878,HEALTHY,2,VTI,0.75,0.1,0.15,0.8521,0.0679,0.05,0.03,0.0,VTI+QQQ,0
2018-03-28,1.319375882521753,1.063450616360245,2.2283472041002272,2.578183751183979,2.31619097983748,-0.00800466828394919,-0.006114670922473309,-0.007995109131778477,-0.00611467092247342,-0.002954719877021783,HEALTHY,2,VTI,0.75,0.1,0.15,0.8457,0.0743,0.05,0.03,0.0,VTI+QQQ,0
2018-03-29,1.3363377677710975,1.080067088536308,2.2571646752217744,2.618468008776449,2.3457863077561565,0.01285599158969375,0.01562505293657579,0.012932217685162506,0.01562505293657601,0.012777585344345477,HEALTHY,2,VTI,0.75,0.1,0.15,0.9663,0.03,0.0023,0.0014,0.0,VTI+QQQ,0
2018-04-02,1.3114296621173178,1.052764930715568,2.214730907181842,2.5522778363483125,2.295153337099621,-0.018639079321483454,-0.02527820550271509,-0.01879958892931155,-0.0252782055027152,-0.021584647539770074,HEALTHY,2,VTI,0.75,0.1,0.15,0.8303,0.0897,0.05,0.03,0.0,VTI+QQQ,0
2018-04-03,1.3214118437885622,1.065348042351524,2.231764298881265,2.5827837888204543,2.3245703799101958,0.007611679039749797,0.011952441868863684,0.00769095317367352,0.011952441868863461,0.012817027226489808,HEALTHY,2,VTI,0.75,0.1,0.15,0.8953,0.03,0.0467,0.028,0.0,VTI+QQQ,0
2018-04-04,1.3357239224025812,1.0793087194299438,2.2560724689359857,2.6166294514637265,2.349441152468713,0.01083089930008918,0.013104334474210555,0.01089190738775847,0.013104334474210555,0.01069908348375237,HEALTHY,2,VTI,0.75,0.1,0.15,0.9737,0.0263,0.0,0.0,0.0,VTI+QQQ,0
2018-04-05,1.3408357160499675,1.0862819435110709,2.2648069248183136,2.633535034800411,2.367982803694154,0.003826983676530782,0.0064608243735955195,0.0038715316119464216,0.0064608243735955195,0.007891941113723266,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-04-06,1.317920018284972,1.0616781342236516,2.225824224271373,2.5738866220333385,2.315210411743424,-0.017090608111561933,-0.022649561133175955,-0.017212372551389965,-0.022649561133175955,-0.02228580033115224,HEALTHY,2,VTI,0.75,0.1,0.15,0.8973,0.03,0.0454,0.0273,0.0,VTI+QQQ,0
2018-04-09,1.3242630701853997,1.0668432255353073,2.2365704302014593,2.5864086463645384,2.326620658651853,0.00481292628719765,0.004865025609134044,0.004827967012356549,0.004865025609134044,0.004928384414027098,HEALTHY,2,VTI,0.75,0.1,0.15,0.949,0.03,0.0131,0.0079,0.0,VTI+QQQ,0
2018-04-10,1.3446986214621712,1.0867189236759018,2.2712725444054804,2.6345944306418585,2.363614818550199,0.015431640235886501,0.018630383232383085,0.01551577081384159,0.018630383232382863,0.01590038314186626,HEALTHY,2,VTI,0.75,0.1,0.15,0.9876,0.0124,0.0,0.0,0.0,VTI+QQQ,0
2018-04-11,1.340818492701768,1.081185703635759,2.2646056362547884,2.621179930918263,2.3512240035477134,-0.0028855006605006395,-0.005091675427373876,-0.0029353184262777,-0.005091675427373987,-0.0052423156705735385,HEALTHY,2,VTI,0.75,0.1,0.15,0.9992,0.0008,0.0,0.0,0.0,VTI+QQQ,0
2018-04-12,1.3491131892557757,1.091699149019175,2.278811091346529,2.6466682739024012,2.370567937760118,0.006186293371665874,0.009723995931560925,0.006272816275081583,0.009723995931560925,0.008227176221073274,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-04-13,1.3460044666251296,1.087538194828034,2.2734668852762216,2.6365806362443998,2.363614818550199,-0.0023042711726515286,-0.0038114476821561327,-0.002345172923987171,-0.0038114476821561327,-0.0029331026962630125,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-04-16,1.3544560432642008,1.0962901805710512,2.28781455134633,2.6577985725416853,2.3830478953161496,0.006279010841815369,0.008047520339642844,0.006310919311395713,0.008047520339642844,0.008221761267290795,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-04-17,1.3727230671040902,1.112809543446964,2.318845269225596,2.697847402540354,2.4085426657515097,0.013486612526654174,0.015068421818124733,0.013563476052289802,0.015068421818124955,0.010698387760258443,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-04-18,1.3744781863696285,1.1146439742173953,2.3218201524643987,2.7022947172837357,2.41032551683051,0.0012785676205187002,0.0016484678633768013,0.0012829158022242826,0.0016484678633765792,0.0007402198451171849,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-04-19,1.365578939777462,1.106833063717517,2.3067170103896317,2.6833582831673466,2.396954133734978,-0.006474636469620321,-0.007007538443261518,-0.00650487164509117,-0.0070075384432618515,-0.005547542438630981,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-04-20,1.350395718242479,1.0944268686593104,2.280989642887732,2.65328123960649,2.3766296314295268,-0.011118523501436828,-0.011208731890008705,-0.01115323959810488,-0.011208731890008594,-0.008479303804524996,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-04-23,1.347128779236962,1.0930519530140177,2.2755136148443365,2.649947953489195,2.3762730612143326,-0.0024192456784215555,-0.0012562882771481876,-0.0024007246418106254,-0.0012562882771481876,-0.00015003188148410285,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-04-24,1.3295868925305734,1.0757926362977723,2.245660700932119,2.6081052113535437,2.3442708843377944,-0.013021685065866206,-0.015790024132571134,-0.013119198108713426,-0.015790024132571023,-0.013467381926294486,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-04-25,1.3293048695201182,1.0770225896135395,2.2452425465891,2.6110870570590627,2.350065150346565,-0.0002121132601708986,0.0011432996232432213,-0.00018620548636105738,0.0011432996232432213,0.002471670849764962,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-04-26,1.345777247376537,1.0923487630498654,2.273265472253717,2.648243170106044,2.3739553548110264,0.012391723098378105,0.01423013183207722,0.012481023801721669,0.01423013183207722,0.010165762621916485,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-04-27,1.347500079523403,1.0930477666638008,2.2761534711672757,2.6499378042825086,2.376183918659777,0.0012801763072041172,0.0006399088254411822,0.0012704186769245673,0.0006399088254409602,0.0009387555853710428,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-04-30,1.3387482777483806,1.0851728143555348,2.261350019207312,2.6308461099713907,2.357909695095984,-0.006494843234530867,-0.007204582039723517,-0.006503714335383659,-0.007204582039723406,-0.0076905762303532965,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-01,1.3451365047947328,1.0912759078047103,2.272270541350068,2.645642186178931,2.362099395132846,0.004771791047303076,0.005624075141248408,0.004829204700731893,0.005624075141248408,0.0017768704397695956,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-02,1.338924242296931,1.0849113475284646,2.261719021753503,2.630212221086796,2.346232020525906,-0.004618313811020847,-0.005832219176403419,-0.004643601809094511,-0.00583221917640353,-0.006717488112327308,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-03,1.3388666607293722,1.083126306340748,2.2615742629383977,2.625884644314951,2.3410617523949875,-4.3005844348575906e-05,-0.0016453336872024327,-6.400388983462957e-05,-0.0016453336872023216,-0.002203647416660681,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-04,1.356490955432555,1.099850976970214,2.2915024183596384,2.6664312135655033,2.371370220745062,0.013163592178463634,0.015441108328325015,0.01323332862054949,0.015441108328325015,0.012946462569416672,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-07,1.363616165630866,1.1064686980305054,2.3036074690978716,2.682474930730205,2.379393050602583,0.005252677999639799,0.00601692520064967,0.005282582571699113,0.006016925200649892,0.003383204270398732,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-08,1.3630927600170368,1.1062292095411217,2.302716599532769,2.681894325178404,2.379393050602583,-0.0003838364688109053,-0.00021644398057529823,-0.00038672802422001773,-0.00021644398057540926,0.0,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-09,1.3734058339825128,1.1173434359942542,2.3202601213630896,2.7088391758443597,2.402391829527544,0.007565937013227941,0.010046947194372935,0.007618619605156862,0.010046947194372935,0.00966581747355133,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-10,1.3853425220205162,1.1278421624954686,2.3404798572210677,2.734291835006096,2.4248557531282,0.008691304305436187,0.00939614997771221,0.008714426314451185,0.009396149977712431,0.009350649350598816,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-11,1.385352824987948,1.1287055236366177,2.340510768546192,2.736384930474067,2.432254585107869,7.4371263916184205e-06,0.0007654981963423069,1.3207259626391021e-05,0.0007654981963423069,0.0030512462319147726,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-14,1.38574233975926,1.12983990420528,2.3412106179811043,2.739135073738635,2.433413438310027,0.0002811664756343646,0.0010050279234989912,0.0002990156867967997,0.0010050279234989912,0.00047645226336645585,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-15,1.3724468494698738,1.1206341262406805,2.318768364512535,2.7168169831755113,2.4166546381625773,-0.009594489471755674,-0.008147860533457396,-0.009585747346354423,-0.008147860533457285,-0.006886951425356114,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-16,1.3783776521984983,1.1269020671831051,2.3288602397644054,2.732012708527055,2.4268168893153024,0.004321335089162437,0.005593209055172466,0.004352256743847649,0.005593209055172466,0.004205090372553899,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-17,1.375873520501461,1.1252797803135581,2.3245999615329493,2.7280797062959397,2.424766610574654,-0.0018167239530061385,-0.001439598805246911,-0.0018293404467616403,-0.001439598805247022,-0.0008448427854921281,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-18,1.3719213307446156,1.1214092407475613,2.317880606479802,2.718696137314127,2.418704916904235,-0.0028724949626218743,-0.003439624201652558,-0.0028905425296127385,-0.003439624201652447,-0.0024999080917657013,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-21,1.3788111557431806,1.1289333663501848,2.329582707728596,2.7369373025098787,2.436889997914482,0.005022026295651738,0.006709527021203865,0.005048621234450046,0.006709527021203865,0.007518519883575658,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-22,1.3762652423202133,1.125890537293225,2.325261858836522,2.7295603991430504,2.430115163812665,-0.0018464554862083205,-0.0026953132466951413,-0.0018547737660221664,-0.0026953132466949192,-0.0027801148626385164,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2018-05-23,1.3833715344096569,1.131572416047075,2.3373273167306885,2.7433353006326096,2.4368008553609357,0.005163461134470859,0.005046564089178585,0.005188859847468308,0.005046564089178585,0.0027511830088666756,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-05-24,1.3843598270103186,1.1303582282005196,2.338928449246347,2.740391676049845,2.4318088723381193,0.0007144086574568664,-0.0010730094065009022,0.0006850270837968075,-0.0010730094065009022,-0.002048580626452967,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-05-25,1.3838836719282668,1.129569441399507,2.3381476560496717,2.738479375391748,2.4260146063303583,-0.00034395326472314025,-0.0006978201965833764,-0.00033382517405644574,-0.0006978201965834874,-0.0023826979470594756,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-05-29,1.3776130371092548,1.1209850196026154,2.327493970417501,2.7176676738895145,2.3981129869371363,-0.00453118636068206,-0.00759972913772855,-0.004556464004574545,-0.00759972913772855,-0.011501010472243833,HEALTHY,2,VTI,0.75,0.1,0.15,0.8002,0.1198,0.05,0.03,0.0,VTI+QQQ,0
2018-05-30,1.3876650057663973,1.1327661621086962,2.3445610512706883,2.7462293670347195,2.430115163812665,0.007296656162774973,0.010509634205689178,0.0073328142070872016,0.010509634205689178,0.01334473273354897,HEALTHY,2,VTI,0.75,0.1,0.15,0.9755,0.0245,0.0,0.0,0.0,VTI+QQQ,0
2018-05-31,1.3839256160575302,1.12792622277899,2.338227119805497,2.7344956271274796,2.4152283572997804,-0.0026947351798367603,-0.00427267294133904,-0.002701542560283765,-0.00427267294133904,-0.006125967499222673,HEALTHY,2,VTI,0.75,0.1,0.15,0.9633,0.03,0.0042,0.0025,0.0,VTI+QQQ,0
2018-06-01,1.397578123994437,1.1421820574553347,2.3614711316466668,2.769056857105334,2.4389402766561403,0.00986505905989321,0.012638977965439224,0.00994087000543531,0.012638977965439224,0.00981767180924864,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-04,1.405197223489379,1.1496090737575144,2.3744265782061365,2.7870625947065726,2.4505288086716623,0.0054516447876029606,0.006502480277729372,0.005486176132263765,0.006502480277729372,0.0047514619879951425,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-05,1.4087378803175352,1.1520936751806707,2.380407180806046,2.7930861551040214,2.4523116597516723,0.0025196867521299904,0.0021612576656475646,0.002518756593614224,0.0021612576656473426,0.0007275372865240826,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-06,1.4162511455028752,1.1608220127198416,2.393168642787171,2.8142467597171055,2.4728144471652254,0.005333330841963635,0.007576065841870205,0.00536104162515727,0.007576065841870205,0.008360596146914423,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-07,1.4102732005477296,1.1558601359866592,2.3830152797561457,2.802217400034516,2.4725470195025676,-0.004220963897630603,-0.004274450931160967,-0.0042426441870808684,-0.004274450931160967,-0.0001081470803295792,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-08,1.41186688171674,1.1581782200509938,2.3857121210623626,2.8078372629379773,2.4798567089286903,0.0011300513747203311,0.002005505676822894,0.001131692830141251,0.002005505676822894,0.002956339907175254,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-11,1.4145929951100995,1.1604679795958168,2.390327998689908,2.813388457099476,2.483154983425043,0.0019308572420402292,0.0019770355763746306,0.0019348007610784368,0.0019770355763746306,0.001330026240821569,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-12,1.4184757591413635,1.1644309521457112,2.3969561929832426,2.8229961166159043,2.486364115368859,0.002744792349945069,0.003414977939567798,0.00277292250141703,0.003414977939567576,0.0012923607125761016,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-13,1.4173932509102836,1.1618791691517836,2.3950892222451734,2.816809684119388,2.478430428064884,-0.0007631489111489254,-0.002191442085273887,-0.0007788923066406328,-0.002191442085273776,-0.0031908791053308905,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-14,1.426162503188134,1.1687500509950037,2.40997594376539,2.833467153353948,2.4846704068434047,0.006186887282141784,0.005913594137535005,0.006215518562712186,0.005913594137535005,0.0025177139159773265,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-15,1.4202814402313617,1.1663699516413624,2.400134652082847,2.827696943261106,2.481511194729938,-0.004123697645692759,-0.0020364485559722922,-0.004083564281213148,-0.00203644855597207,-0.0012714813621820253,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-18,1.4190349215427196,1.1653392324936693,2.3980336729652882,2.8251981122691117,2.4764072313158207,-0.0008776561133115868,-0.0008836983036493162,-0.0008753588536106749,-0.0008836983036494273,-0.0020567964492591573,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-19,1.415402907463966,1.1617010115657624,2.3918851748359304,2.816377766561239,2.4669156502300953,-0.0025594959106467474,-0.0031220273260015308,-0.002563974892710652,-0.003122027326001753,-0.0038328030082039888,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-20,1.4201602419702237,1.166730202510747,2.400009135856552,2.8285703199120844,2.471124181466581,0.0033611168107472444,0.004329161199753351,0.0033964678179749797,0.004329161199753573,0.0017059891107720215,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-06-21,1.4110719984579925,1.1578072531960664,2.3845818680880786,2.806937906914399,2.455633204788097,-0.00639944933229708,-0.00764782577452694,-0.0064280037679804725,-0.0076478257745268285,-0.006268797333078724,HEALTHY,2,VTI,0.75,0.1,0.15,0.9102,0.03,0.0374,0.0224,0.0,VTI+QQQ,0
2018-06-22,1.4105669574755038,1.157670065702749,2.3837020975260157,2.8066053154797848,2.4601103656772665,-0.000357912978955488,-0.0001184890601942934,-0.0003689412277416704,-0.00011848906019440442,0.001823220536536052,HEALTHY,2,VTI,0.75,0.1,0.15,0.9839,0.0161,0.0,0.0,0.0,VTI+QQQ,0
2018-06-25,1.3885450201104623,1.137264293255332,2.346315537947639,2.7571344419432684,2.426621202222525,-0.015612117700852801,-0.017626587273835925,-0.015684241590918302,-0.017626587273835925,-0.013612870350035,HEALTHY,2,VTI,0.75,0.1,0.15,0.7746,0.1454,0.05,0.03,0.0,VTI+QQQ,0
2018-06-26,1.39134311525055,1.1407188975703688,2.351117026512836,2.7655096354640367,2.4319937952903357,0.002015127417233531,0.003037644227049663,0.002046395076681362,0.003037644227049441,0.0022140221402870974,HEALTHY,2,VTI,0.75,0.1,0.15,0.8835,0.0365,0.05,0.03,0.0,VTI+QQQ,1
2018-06-27,1.3622465969905866,1.1083294319641503,2.32781158100006,2.734778255077498,2.4118465712865502,-0.020912539790534534,-0.028393906399907243,-0.009912499144009934,-0.011112375090814641,-0.00828424153170193,WARNING,2,VTI+QQQ,0.4,0.35,0.25,0.4,0.36,0.15,0.09,0.0,VTI+QQQ,0
2018-06-28,1.3654924842985376,1.1109901355983642,2.333274032317468,2.7411865127835067,2.425636226826322,0.0023827457635949845,0.002400643308279493,0.0023466037208481616,0.0023432458167715886,0.005717467978245461,WARNING,2,VTI+QQQ,0.4,0.35,0.25,0.4,0.36,0.15,0.09,0.0,VTI+QQQ,1
2018-06-29,1.3669692504765554,1.1122041095309692,2.335764366414769,2.7441682164616634,2.4291284123202983,0.001081489788481882,0.0010926955098040647,0.0010673131671667946,0.001087741992108704,0.0014396987707201436,WARNING,2,VTI+QQQ,0.4,0.35,0.25,0.4,0.36,0.15,0.09,0.0,VTI+QQQ,0
2018-07-02,1.3661560362295824,1.110824132882315,2.334300404692727,2.740585348162229,2.4343219189529863,-0.0005949031016531103,-0.0012407584514645409,-0.0006267591641911929,-0.0013056299821350148,0.0021380123859846556,WARNING,2,VTI+QQQ,0.4,0.35,0.25,0.4,0.36,0.15,0.09,0.0,VTI+QQQ,0
2018-07-03,1.3663532275109112,1.1113118810197644,2.334769365273447,2.742008806673976,2.4257257700448926,0.00014434023354525927,0.0004390867312036306,0.00020089984124460614,0.000519399446071267,-0.003531229309141959,WARNING,2,VTI+QQQ,0.4,0.35,0.25,0.4,0.36,0.15,0.09,0.0,VTI+QQQ,0
2018-07-05,1.3741845095385437,1.1168924807183216,2.3480588745711115,2.755612075032607,2.445514821177424,0.00573152086148232,0.005021632355299177,0.005692000886823312,0.004961059324653183,0.008157991878927406,WARNING,2,VTI+QQQ,0.4,0.35,0.25,0.4,0.36,0.15,0.09,0.0,VTI+QQQ,0
2018-07-06,1.367890548451848,1.1038496016296029,2.36049621638806,2.7706045444759164,2.466199304487587,-0.004580142654067032,-0.011677828720209726,0.005296861144173937,0.0054407039289563475,0.008458130423517174,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-07-09,1.3773729171184788,1.1138520773983411,2.3769085801725653,2.79571024261886,2.48840602250033,0.006932110670230696,0.00906144800339792,0.00695292950294113,0.009061451296973999,0.0090044295983438,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-07-10,1.378499877109671,1.1158950651162602,2.3788687559419297,2.800838192277703,2.4973603442796786,0.0008181952593855346,0.001834164301862229,0.0008246744471855916,0.0018342207216865969,0.003598416696625417,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-07-11,1.3703150655463268,1.1088547486873415,2.3647450527168257,2.783167189692205,2.4790935278497277,-0.0059374771802704895,-0.006309120497979159,-0.005937151089073667,-0.0063091836701668624,-0.007314449623496255,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-07-12,1.3851667492946833,1.1219718415711983,2.390439254568148,2.8160896330753333,2.5015688755161642,0.010838152569267345,0.011829405879701493,0.010865527267644559,0.011829128880600726,0.009065953911763458,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-07-13,1.3851466466571176,1.1227664486144526,2.3904227142411383,2.8180840359547936,2.50353882630756,-1.4512792467669122e-05,0.0007082236949382814,-6.9193672159739705e-06,0.0007082171163999007,0.0007874861294752122,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-07-16,1.3827087680664836,1.1206184421857832,2.386208134394215,2.8126927240035267,2.501300245862471,-0.0017600147944750733,-0.0019131373504437388,-0.0017631106924370643,-0.0019131125553678574,-0.0008941664581215703,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-07-17,1.3861154206587838,1.1264204153630275,2.3921585561997967,2.827255236991686,2.5114186294731446,0.0024637527952209304,0.005177474293504902,0.002493672584471307,0.005177427617273134,0.004045249516690719,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-07-18,1.385730891850142,1.1270496759928943,2.3914956610330007,2.828835004141563,2.5167016793233943,-0.000277414710860735,0.0005586374512431824,-0.0002771117178156368,0.0005587635418293768,0.0021036117946444666,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-07-19,1.3809722945174383,1.1231632747374611,2.3832707492347605,2.8190805689223692,2.507210098237669,-0.003433998159881102,-0.003448296324657929,-0.003439233418758292,-0.00344821638763404,-0.0037714367037245955,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2018-07-20,1.3808890240048068,1.1218567854366697,2.3831081967187364,2.8158012135988875,2.5043447152676315,-6.029846721911092e-05,-0.0011632229526885585,-6.820564389342643e-05,-0.0011632712309230797,-0.00114285714310558,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
