Date,Year,Q,MCI,trend,NAV_v27,Eff_Q,EM
2019-06-12,2019,3,0.3388888888888888,-0.02601505207358501,3.2912445201667175,3,N
2019-06-13,2019,3,0.3388888888888888,-0.027883972557899872,3.29249873848504,3,N
2019-06-14,2019,3,0.3388888888888888,-0.03340066850824952,3.28570549534206,3,N
2019-06-17,2019,3,0.3388888888888888,-0.03185817641781963,3.2731227530400773,3,N
2019-06-18,2019,3,0.3388888888888888,-0.029148141532795657,3.284446633753214,3,N
2019-06-19,2019,3,0.3388888888888888,-0.014529166930450588,3.3081659141991615,3,N
2019-06-20,2019,3,0.3388888888888888,0.01388180898736091,3.371517176753787,3,N
2019-06-21,2019,3,0.3388888888888888,0.015634377490939766,3.3921791203213836,3,N
2019-06-24,2019,3,0.3388888888888888,0.01667214940029793,3.3972412616713434,3,N
2019-06-25,2019,3,0.3388888888888888,0.005849975551129871,3.394225499078973,3,N
2019-06-26,2019,3,0.3388888888888888,0.005711401964777485,3.382234795141992,3,N
2019-06-27,2019,3,0.3388888888888888,0.016137169595774825,3.4019215604590896,3,N
2019-06-28,2019,3,0.3388888888888888,0.015918634797173592,3.397764681558752,3,N
2019-07-01,2019,3,0.3416666666666669,0.04099649619239165,3.4340584728342693,3,N
2019-07-02,2019,3,0.3416666666666669,0.04258560242354914,3.4456873752951953,3,N
2019-07-03,2019,3,0.3416666666666669,0.03429629475660034,3.451199732035051,3,N
2019-07-04,2019,3,0.3416666666666669,0.028175301862763513,3.4272977659556916,3,N
2019-07-05,2019,3,0.3416666666666669,0.03396899746377802,3.439624336567468,3,N
2019-07-08,2019,3,0.3416666666666669,0.01125391199856085,3.3882085026370867,3,N
2019-07-09,2019,3,0.3416666666666669,0.009961927014301208,3.380720653835952,3,N
2019-07-10,2019,3,0.3416666666666669,0.010996918430443925,3.376076269202702,3,N
2019-07-11,2019,3,0.3416666666666669,0.011965943850735794,3.389241473313049,3,N
2019-07-12,2019,3,0.3416666666666669,0.02062899071920432,3.3958068637419467,3,N
2019-07-15,2019,3,0.3416666666666669,0.025276299511141964,3.413043435659021,3,N
2019-07-16,2019,3,0.3416666666666669,0.022002267373293805,3.4067603105038278,3,N
2019-07-17,2019,3,0.3416666666666669,0.021372812666628604,3.403377428935715,3,N
2019-07-18,2019,3,0.3416666666666669,0.016074715079739788,3.390619335675451,3,N
2019-07-19,2019,3,0.3416666666666669,0.02741434250150232,3.4197227501066694,3,N
2019-07-22,2019,3,0.3416666666666669,0.02023884370774698,3.3947994493452605,3,N
2019-07-23,2019,3,0.3416666666666669,0.0234296246665453,3.3998211983820887,3,N
2019-07-24,2019,3,0.3416666666666669,0.03196927649728809,3.4216529086868626,3,N
2019-07-25,2019,3,0.3416666666666669,0.04116820983145253,3.439652332836507,3,N
2019-07-26,2019,3,0.3416666666666669,0.04241716494884873,3.4390333989833386,3,N
2019-07-29,2019,3,0.3416666666666669,0.04077184461772476,3.439701934792401,3,N
2019-07-30,2019,3,0.3416666666666669,0.04440418692439585,3.4520344727603787,3,N
2019-07-31,2019,3,0.3416666666666669,0.03608307187100013,3.443577962779771,3,N
2019-08-01,2019,3,0.3305555555555555,0.025595672451069085,3.417707367331468,3,N
2019-08-02,2019,3,0.3305555555555555,0.009052372750725901,3.4099295073145477,3,N
2019-08-05,2019,3,0.3305555555555555,-0.008534266772569188,3.4061941805957963,3,N
2019-08-06,2019,3,0.3305555555555555,-0.019078074722045812,3.3856184839611183,3,N
2019-08-07,2019,3,0.3305555555555555,-0.02561151046347565,3.3910332763188973,3,N
2019-08-08,2019,3,0.3305555555555555,-0.011343114631944817,3.421442194749316,3,N
2019-08-09,2019,3,0.3305555555555555,-0.018894688753807842,3.408972897035671,3,N
2019-08-12,2019,3,0.3305555555555555,-0.0037224199923497903,3.441043109763556,3,N
2019-08-13,2019,3,0.3305555555555555,-0.012725470212250789,3.4446744316789353,3,N
2019-08-14,2019,3,0.3305555555555555,-0.009394402064179186,3.431278562688623,3,N
2019-08-15,2019,3,0.3305555555555555,-0.005907047310256708,3.453710905787802,3,N
2019-08-16,2019,3,0.3305555555555555,-0.0024836270771880775,3.4658720231735387,3,N
2019-08-19,2019,3,0.3305555555555555,0.0201260436966475,3.5127897340629723,3,N
2019-08-20,2019,3,0.3305555555555555,0.014957361780262302,3.5019941318523875,3,N
2019-08-21,2019,3,0.3305555555555555,0.013835989757069234,3.5017085680867415,3,N
2019-08-22,2019,3,0.3305555555555555,0.015063131348250991,3.5094493657503474,3,N
2019-08-23,2019,3,0.3305555555555555,0.02116334677544751,3.516610239921359,3,N
2019-08-26,2019,3,0.3305555555555555,0.008942690667947284,3.52923054956409,3,N
2019-08-27,2019,3,0.3305555555555555,0.018423795216121475,3.5578138457155357,3,N
2019-08-28,2019,3,0.3305555555555555,0.014136073571760166,3.5532715526803824,3,N
2019-08-29,2019,3,0.3305555555555555,0.010133891416925778,3.5593771121019375,3,N
2019-08-30,2019,3,0.3305555555555555,0.011461062117530618,3.5418677993257117,3,N
2019-09-02,2019,3,0.3666666666666665,0.021432599189647128,3.5700351616415196,3,N
2019-09-03,2019,3,0.3666666666666665,0.02167277398280043,3.5822814440654156,3,N
2019-09-04,2019,3,0.3666666666666665,0.03332120581728715,3.604530659663066,3,N
2019-09-05,2019,3,0.3666666666666665,0.041614108023336094,3.627797052838947,3,N
2019-09-06,2019,3,0.3666666666666665,0.04705830302094438,3.6118519025688363,3,N
2019-09-09,2019,3,0.3666666666666665,0.049566638372569694,3.6374526103440776,3,N
2019-09-10,2019,3,0.3666666666666665,0.045144218311560014,3.6170894611102966,3,N
2019-09-11,2019,3,0.3666666666666665,0.0364410708577978,3.60249337697537,3,N
2019-09-12,2019,3,0.3666666666666665,0.046190811831065215,3.6185182071843482,3,N
2019-09-16,2019,3,0.3666666666666665,0.04178055436613315,3.617778233260086,3,N
2019-09-17,2019,3,0.3666666666666665,0.022462378729990684,3.5766739238170926,3,N
2019-09-18,2019,3,0.3666666666666665,0.02619384817375181,3.587184250155381,3,N
2019-09-19,2019,3,0.3666666666666665,0.03035661948439916,3.601162530628558,3,N
2019-09-20,2019,3,0.3666666666666665,0.03131669758232758,3.6077032929815087,3,N
2019-09-23,2019,3,0.3666666666666665,0.021841200066311517,3.5981862897757626,3,N
2019-09-24,2019,3,0.3666666666666665,0.022585058004585434,3.6067046294263045,3,N
2019-09-25,2019,3,0.3666666666666665,0.015728103607278276,3.5905303554245753,3,N
2019-09-26,2019,3,0.3666666666666665,0.008844123029358775,3.5499396578389577,3,N
2019-09-27,2019,3,0.3666666666666665,0.011102648793379855,3.556539789921707,3,N
2019-09-30,2019,3,0.3666666666666665,-0.0008092623905942009,3.531969163307685,3,N
2019-10-08,2019,3,0.3249999999999998,0.005374397403783648,3.534302792058933,3,N
2019-10-09,2019,3,0.3249999999999998,0.007854630498959514,3.554123728120316,3,N
2019-10-10,2019,3,0.3249999999999998,0.014601205289559882,3.5735308854061363,3,N
2019-10-11,2019,3,0.3249999999999998,0.026291120089079856,3.583283975770798,3,N
2019-10-14,2019,3,0.3249999999999998,0.033079135246184777,3.5888683663804244,3,N
2019-10-15,2019,3,0.3249999999999998,0.029164492955746857,3.5743650769374655,3,N
2019-10-16,2019,3,0.3249999999999998,0.024987588476135025,3.5653672653209054,3,N
2019-10-17,2019,3,0.3249999999999998,0.02590710984662259,3.5767829624084295,3,N
2019-10-18,2019,3,0.3249999999999998,0.010517941617859572,3.551239527120977,3,N
2019-10-21,2019,3,0.3249999999999998,0.012493592281406896,3.5526945993878494,3,N
2019-10-22,2019,3,0.3249999999999998,0.015812724080761287,3.5635593930261673,3,N
2019-10-23,2019,3,0.3249999999999998,0.010017047507231647,3.5542746772790053,3,N
2019-10-24,2019,3,0.3249999999999998,0.011010769635422246,3.5544706256175127,3,N
2019-10-25,2019,3,0.3249999999999998,0.016927205764869502,3.581746378905142,3,N
2019-10-28,2019,3,0.3249999999999998,0.022505705214280303,3.601853602255556,3,N
2019-10-29,2019,3,0.3249999999999998,0.01887915057349887,3.5806971552150206,3,N
2019-10-30,2019,3,0.3249999999999998,0.01211161959973639,3.5675247338392135,3,N
2019-10-31,2019,3,0.3249999999999998,0.011387252851881025,3.5620231423390383,3,N
2019-11-01,2019,3,0.38888888888888906,0.031421762847444246,3.600664133808265,3,N
2019-11-04,2019,3,0.38888888888888906,0.03370164064147341,3.6087319076299544,3,N
2019-11-05,2019,3,0.38888888888888906,0.038140188369973016,3.617129333777267,3,N
2019-11-06,2019,3,0.38888888888888906,0.03226100449243474,3.5931362950643613,3,N
2019-11-07,2019,3,0.38888888888888906,0.03187786230456213,3.604321998268209,3,N
2019-11-08,2019,3,0.38888888888888906,0.02645878935421364,3.5816005363737626,3,N
2019-11-11,2019,3,0.38888888888888906,0.008255806189546355,3.5467905249586127,3,N
2019-11-12,2019,3,0.38888888888888906,0.006107188508165828,3.5368200886638443,3,N
2019-11-13,2019,3,0.38888888888888906,0.004346309457075481,3.5476504152282247,3,N
2019-11-14,2019,3,0.38888888888888906,0.004156485073748328,3.556318527343234,3,N
2019-11-15,2019,3,0.38888888888888906,-0.001460580853116955,3.5400712268835877,3,N
2019-11-18,2019,3,0.38888888888888906,0.004773621583540999,3.5549703270720268,3,N
2019-11-19,2019,3,0.38888888888888906,0.014244662235618044,3.590673457237632,3,N
2019-11-20,2019,3,0.38888888888888906,0.003340233261375225,3.5746395069460273,3,N
2019-11-21,2019,3,0.38888888888888906,-0.0021683353209950296,3.5656897976093567,3,N
2019-11-22,2019,3,0.38888888888888906,-0.013018988960281641,3.536181362517353,3,N
2019-11-25,2019,3,0.38888888888888906,-0.006194250977138771,3.5301021085520765,3,N
2019-11-26,2019,3,0.38888888888888906,-0.005131730228554399,3.5356604257842004,3,N
2019-11-27,2019,3,0.38888888888888906,-0.006904711661607221,3.535671003951647,3,N
2019-11-28,2019,3,0.38888888888888906,-0.00870232953278427,3.5289740596620227,3,N
2019-11-29,2019,3,0.38888888888888906,-0.019696590104997025,3.515659402887891,3,N
2019-12-02,2019,3,0.41666666666666685,-0.01781934816608033,3.5216385943960384,3,N
2019-12-03,2019,3,0.41666666666666685,-0.013813711593774758,3.5317036085148708,3,N
2019-12-04,2019,3,0.41666666666666685,-0.013330405751034058,3.5490259392536188,3,N
2019-12-05,2019,3,0.41666666666666685,-0.005955442970199787,3.567511735636577,3,N
2019-12-06,2019,3,0.41666666666666685,0.0002143151284532685,3.5749971409462464,3,N
2019-12-09,2019,3,0.41666666666666685,-0.0027790958606817018,3.56092799395333,3,N
2019-12-10,2019,3,0.41666666666666685,-0.0016821534463670185,3.567488375616677,3,N
2019-12-11,2019,3,0.41666666666666685,-0.015292285386270477,3.5469526704679986,3,N
2019-12-12,2019,3,0.41666666666666685,-0.017623347244902887,3.5478232491728265,3,N
2019-12-13,2019,3,0.41666666666666685,0.0026280842300532292,3.5754178721350205,3,N
2019-12-16,2019,3,0.41666666666666685,0.00584661331128844,3.601616916066827,3,N
2019-12-17,2019,3,0.41666666666666685,0.02112397751594597,3.6302980807527567,3,N
2019-12-18,2019,3,0.41666666666666685,0.017081736001871795,3.6258404363203036,3,N
2019-12-19,2019,3,0.41666666666666685,0.015172609826976435,3.621843882108706,3,N
2019-12-20,2019,3,0.41666666666666685,0.014064875319083292,3.617998601880146,3,N
2019-12-23,2019,3,0.41666666666666685,0.0009092094932103834,3.5904344157576134,3,N
2019-12-24,2019,3,0.41666666666666685,0.0061099743038464105,3.616336360640254,3,N
2019-12-25,2019,3,0.41666666666666685,0.007631516530498761,3.6290112546197775,3,N
2019-12-26,2019,3,0.41666666666666685,0.014464862509014687,3.6432115880938287,3,N
2019-12-27,2019,3,0.41666666666666685,0.013025467981925276,3.637586571506949,3,N
2019-12-30,2019,3,0.41666666666666685,0.026762962759359077,3.66338803592226,3,N
2019-12-31,2019,3,0.41666666666666685,0.031179409065771768,3.6824444598745054,3,N
2020-01-02,2020,3,0.38333333333333336,0.04345396059498219,3.7121072285716368,3,N
2020-01-03,2020,3,0.38333333333333336,0.040041231636072316,3.725080241719936,3,N
2020-01-06,2020,3,0.38333333333333336,0.03540501079191216,3.7503925079569758,3,N
2020-01-07,2020,3,0.38333333333333336,0.04280830589305262,3.7632561314819637,3,N
2020-01-08,2020,3,0.38333333333333336,0.03201327346111915,3.756904174323276,3,N
2020-01-09,2020,3,0.38333333333333336,0.04228830086457713,3.7555861291823134,3,N
2020-01-10,2020,3,0.38333333333333336,0.04130634775888553,3.7560761682737667,3,N
2020-01-13,2020,3,0.38333333333333336,0.05138953490057552,3.784652261334561,3,N
2020-01-14,2020,3,0.38333333333333336,0.04582127632706534,3.7658695664679347,3,N
2020-01-15,2020,3,0.38333333333333336,0.03697156327158768,3.765198065967551,3,N
2020-01-16,2020,3,0.38333333333333336,0.03456035769507215,3.764673133468687,3,N
2020-01-17,2020,3,0.38333333333333336,0.0348954347395507,3.764522482587809,3,N
2020-01-20,2020,3,0.38333333333333336,0.04143120175977555,3.790707649691875,3,N
2020-01-21,2020,3,0.38333333333333336,0.02199617448218616,3.7711347216547257,3,N
2020-01-22,2020,3,0.38333333333333336,0.02486053691491752,3.779179012319321,3,N
2020-01-23,2020,3,0.38333333333333336,-0.00594519936737492,3.7233982733507456,3,N
2020-02-03,2020,3,0.15555555555555559,-0.08869783658371588,3.7194614230018224,0,L1
2020-02-04,2020,3,0.15555555555555559,-0.06005331813756842,3.7672805122920523,3,N
2020-02-05,2020,3,0.15555555555555559,-0.049912543855095026,3.7960835110780446,3,N
2020-02-06,2020,3,0.15555555555555559,-0.026784091655676745,3.8441689864039903,3,N
2020-02-07,2020,3,0.15555555555555559,-0.02839665964747129,3.848858543328662,3,N
2020-02-10,2020,3,0.15555555555555559,-0.02454275788881044,3.866925866143263,3,N
2020-02-11,2020,3,0.15555555555555559,-0.013666680556134181,3.8784850777194357,3,N
2020-02-12,2020,3,0.15555555555555559,-0.006679065062931588,3.9032075371263715,3,N
2020-02-13,2020,3,0.15555555555555559,-0.01188253955866203,3.8957423595664356,3,N
2020-02-14,2020,3,0.15555555555555559,-0.005202805411033351,3.908478332066949,3,N
2020-02-17,2020,3,0.15555555555555559,0.016126771570697196,3.969264622779305,3,N
2020-02-18,2020,3,0.15555555555555559,0.009472254903063693,3.9727893563262926,3,N
2020-02-19,2020,3,0.15555555555555559,0.009431917632353182,3.9755807019037612,3,N
2020-02-20,2020,3,0.15555555555555559,0.03165384582424968,4.029192744529159,3,N
2020-02-21,2020,3,0.15555555555555559,0.03439642832392664,4.068394446231626,3,N
2020-02-24,2020,3,0.15555555555555559,0.025470325300166685,4.095343060612269,3,N
2020-02-25,2020,3,0.15555555555555559,0.022642138398252687,4.080453740796569,3,N
2020-02-26,2020,3,0.15555555555555559,0.013606111508372765,4.040327187664002,3,N
2020-02-27,2020,3,0.15555555555555559,0.013312446222977448,4.043339402802999,3,N
2020-02-28,2020,3,0.15555555555555559,-0.02102484837230456,3.94319429062693,3,N
2020-03-02,2020,1,0.6444444444444444,0.013955354027637812,4.055173334709184,1,N
2020-03-03,2020,1,0.6444444444444444,0.01242872980590426,4.071602205312938,1,N
2020-03-04,2020,1,0.6444444444444444,0.018763522823110446,4.09262210005878,1,N
2020-03-05,2020,1,0.6444444444444444,0.04185611086921637,4.166407699846583,1,N
2020-03-06,2020,1,0.6444444444444444,0.02138126704450327,4.1237572883192515,1,N
2020-03-09,2020,1,0.6444444444444444,-0.011283151702905725,3.9836558501589163,1,N
2020-03-10,2020,1,0.6444444444444444,0.010056038431906611,4.065260041731162,1,N
2020-03-11,2020,1,0.6444444444444444,-0.006776826378376177,4.0072200040049175,1,N
2020-03-12,2020,1,0.6444444444444444,-0.022344583030249,3.933624668639257,1,N
2020-03-13,2020,1,0.6444444444444444,-0.03691142040677875,3.8768568083378376,1,N
2020-03-16,2020,1,0.6444444444444444,-0.07665604548863325,3.8221070714189924,0,L1
2020-03-17,2020,1,0.6444444444444444,-0.08379308646500871,3.7614677316461114,0,L1
2020-03-18,2020,1,0.6444444444444444,-0.09787335591316881,3.77660901251063,0,L1
2020-03-19,2020,1,0.6444444444444444,-0.10491627124866088,3.7624635936032553,0,L2
2020-03-20,2020,1,0.6444444444444444,-0.09152501905043198,3.79134700107161,0,L2
2020-03-23,2020,1,0.6444444444444444,-0.11913505240549416,3.7748085733222156,0,L2
2020-03-24,2020,1,0.6444444444444444,-0.09637661441726053,3.9101959750374307,0,L2
2020-03-25,2020,1,0.6444444444444444,-0.07160437813061582,3.9450914039357556,0,L1
2020-03-26,2020,1,0.6444444444444444,-0.07620148461086029,3.9405892541253666,0,L1
2020-03-27,2020,1,0.6444444444444444,-0.0708032582984005,3.9406244882791963,3,N
2020-03-30,2020,1,0.6444444444444444,-0.07797156776239789,3.9269687937421898,0,L1
2020-03-31,2020,1,0.6444444444444444,-0.07586882863159217,3.9303134239279203,0,L1
2020-04-01,2020,1,0.5999999999999998,-0.07329745528879894,3.9137361063246914,0,L1
2020-04-02,2020,1,0.5999999999999998,-0.059207004650014716,3.925498086942858,0,L1
2020-04-03,2020,1,0.5999999999999998,-0.06399507257508685,3.931561227158492,0,L1
2020-04-07,2020,1,0.5999999999999998,-0.04152953760001776,4.02135431593674,1,N
2020-04-08,2020,1,0.5999999999999998,-0.04388661735286947,4.004812989944614,1,N
2020-04-09,2020,1,0.5999999999999998,-0.03955237655897348,4.026250739214536,1,N
2020-04-10,2020,1,0.5999999999999998,-0.04118202084183242,3.9847390772190736,1,N
2020-04-13,2020,1,0.5999999999999998,-0.04484842530981237,3.9544312645889472,1,N
2020-04-14,2020,1,0.5999999999999998,-0.027571456027637775,4.0372005282888095,1,N
2020-04-15,2020,1,0.5999999999999998,-0.03146510506036848,4.017745839047393,1,N
2020-04-16,2020,1,0.5999999999999998,-0.02930067240418288,4.034546345962098,1,N
2020-04-17,2020,1,0.5999999999999998,-0.019184676375775478,4.055290237884685,1,N
2020-04-20,2020,1,0.5999999999999998,-0.013762563503754488,4.080815719152474,1,N
2020-04-21,2020,1,0.5999999999999998,-0.022557877712677143,4.047758562089568,1,N
2020-04-22,2020,1,0.5999999999999998,-0.012308640425511386,4.081134899688656,1,N
2020-04-23,2020,1,0.5999999999999998,-0.012913482240651586,4.070531401843429,1,N
2020-04-24,2020,1,0.5999999999999998,-0.019789293788323614,4.033682134428352,1,N
2020-04-27,2020,1,0.5999999999999998,-0.01458988956244578,4.047115224135699,1,N
2020-04-28,2020,1,0.5999999999999998,-0.00911291312058704,4.061372803555476,1,N
2020-04-29,2020,1,0.5999999999999998,-0.004287571813059388,4.074823421217918,1,N
2020-04-30,2020,1,0.5999999999999998,0.010010648852949888,4.143204608280853,1,N
2020-05-06,2020,1,0.5833333333333335,0.012503259009034595,4.175406054863879,1,N
2020-05-07,2020,1,0.5833333333333335,0.010594600439086443,4.166079895255298,1,N
2020-05-08,2020,1,0.5833333333333335,0.021218385831456077,4.208860099208303,1,N
2020-05-11,2020,1,0.5833333333333335,0.019396682284734013,4.193337628162323,1,N
2020-05-12,2020,1,0.5833333333333335,0.019252584523768546,4.1988101383180405,1,N
2020-05-13,2020,1,0.5833333333333335,0.021560148412870683,4.217275296342968,1,N
2020-05-14,2020,1,0.5833333333333335,0.013278667470030259,4.18189469228533,1,N
2020-05-15,2020,1,0.5833333333333335,0.009072523846110458,4.179632721958528,1,N
2020-05-18,2020,1,0.5833333333333335,0.012721400219379841,4.184756165270586,1,N
2020-05-19,2020,1,0.5833333333333335,0.020651793879112867,4.21971425160306,1,N
2020-05-20,2020,1,0.5833333333333335,0.017405564655651906,4.198577824920677,1,N
2020-05-21,2020,1,0.5833333333333335,0.01173569692136911,4.161843969384037,1,N
2020-05-22,2020,1,0.5833333333333335,-0.009296625953172044,4.082258013700943,1,N
2020-05-25,2020,1,0.5833333333333335,-0.007544745409789666,4.078039297417145,1,N
2020-05-26,2020,1,0.5833333333333335,0.005317832297326186,4.144123230379906,1,N
2020-05-27,2020,1,0.5833333333333335,0.0016149807917462677,4.10827637261178,1,N
2020-05-28,2020,1,0.5833333333333335,0.003278874871092352,4.106407660362123,1,N
2020-05-29,2020,1,0.5833333333333335,0.00836807253369698,4.131617563463853,1,N
2020-06-01,2020,1,0.6083333333333332,0.035445780283570816,4.2481123885399805,1,N
2020-06-02,2020,1,0.6083333333333332,0.03887154447259,4.251927705873594,1,N
2020-06-03,2020,1,0.6083333333333332,0.03961489677905328,4.251615949766661,1,N
2020-06-04,2020,1,0.6083333333333332,0.0407770677307715,4.253300651571486,1,N
2020-06-05,2020,1,0.6083333333333332,0.04673189893278318,4.273574048332947,1,N
2020-06-08,2020,1,0.6083333333333332,0.05195705747169699,4.276828632780772,1,N
2020-06-09,2020,1,0.6083333333333332,0.05884370736385525,4.306050045249102,1,N
2020-06-10,2020,1,0.6083333333333332,0.05606624130504012,4.315886506328392,1,N
2020-06-11,2020,1,0.6083333333333332,0.04587499237648007,4.292154662857381,1,N
2020-06-12,2020,1,0.6083333333333332,0.0471793076735767,4.303672066808356,1,N
2020-06-15,2020,1,0.6083333333333332,0.03112599408552774,4.266024124593033,1,N
2020-06-16,2020,1,0.6083333333333332,0.045528275171211385,4.332952486184835,1,N
2020-06-17,2020,1,0.6083333333333332,0.044639150282135054,4.343091042445103,1,N
2020-06-18,2020,1,0.6083333333333332,0.05083050179836901,4.3681008636183964,1,N
2020-06-19,2020,1,0.6083333333333332,0.06165648173829785,4.419996730212308,1,N
2020-06-22,2020,1,0.6083333333333332,0.060414706643328486,4.440033190275462,1,N
2020-06-23,2020,1,0.6083333333333332,0.06338750459140408,4.469323976669629,1,N
2020-06-24,2020,1,0.6083333333333332,0.07045067247443093,4.491835343027002,1,N
2020-06-29,2020,1,0.6083333333333332,0.05925356258795955,4.461961864130904,1,N
2020-06-30,2020,1,0.6083333333333332,0.06974163754943374,4.5335540408489505,1,N
2020-07-01,2020,1,0.6027777777777779,0.0910019996846132,4.596192972960634,1,N
2020-07-02,2020,1,0.6027777777777779,0.11272837232494348,4.661763714550789,1,N
2020-07-03,2020,1,0.6027777777777779,0.13135721204371298,4.733921089228141,1,N
2020-07-06,2020,1,0.6027777777777779,0.20880340499580874,4.980237992507564,1,N
2020-07-07,2020,1,0.6027777777777779,0.1918764131551831,4.994775134644522,1,N
2020-07-08,2020,1,0.6027777777777779,0.20227012879373363,5.0720721238919655,1,N
2020-07-09,2020,1,0.6027777777777779,0.2152502183716014,5.176828613347732,1,N
2020-07-10,2020,1,0.6027777777777779,0.1885049321776442,5.118947942318184,1,N
2020-07-13,2020,1,0.6027777777777779,0.20763407727336847,5.2552646796183655,1,N
2020-07-14,2020,1,0.6027777777777779,0.1919111072241102,5.20614598585759,1,N
2020-07-15,2020,1,0.6027777777777779,0.1728174628400354,5.127678154252058,1,N
2020-07-16,2020,1,0.6027777777777779,0.11341451775809386,4.889906319722341,1,N
2020-07-17,2020,1,0.6027777777777779,0.12179791806489315,4.932878104974314,1,N
2020-07-20,2020,1,0.6027777777777779,0.1473628045554971,5.047384793012589,1,N
2020-07-21,2020,1,0.6027777777777779,0.14589947061887365,5.070108225666859,1,N
2020-07-22,2020,1,0.6027777777777779,0.15423540324229257,5.130913861906183,1,N
2020-07-23,2020,1,0.6027777777777779,0.14363857394186952,5.120185644842952,1,N
2020-07-24,2020,1,0.6027777777777779,0.08943905608882985,4.894482631805435,1,N
2020-07-27,2020,1,0.6027777777777779,0.09276079618623956,4.927838379086566,1,N
2020-07-28,2020,1,0.6027777777777779,0.09767820933237847,4.9751014804812685,1,N
2020-07-29,2020,1,0.6027777777777779,0.12505772348847954,5.112246522356054,1,N
2020-07-30,2020,1,0.6027777777777779,0.11322317447967123,5.075668123330976,1,N
2020-07-31,2020,1,0.6027777777777779,0.11806344727952167,5.1342384946929105,1,N
2020-08-03,2020,1,0.5777777777777777,0.131659574985306,5.225277186906695,1,N
2020-08-04,2020,1,0.5777777777777777,0.1287326278098999,5.206005463576446,1,N
2020-08-05,2020,1,0.5777777777777777,0.12532011915072627,5.239419839771842,1,N
2020-08-06,2020,1,0.5777777777777777,0.11736216616111483,5.218047963242676,1,N
2020-08-07,2020,1,0.5777777777777777,0.1027582517415806,5.161610677591055,1,N
2020-08-10,2020,1,0.5777777777777777,0.102802973053707,5.164424826340267,1,N
2020-08-11,2020,1,0.5777777777777777,0.08848005377293178,5.0989633227245115,1,N
2020-08-12,2020,1,0.5777777777777777,0.07786745102134929,5.030417583213111,1,N
2020-08-13,2020,1,0.5777777777777777,0.07138383124566539,5.026217771323776,1,N
2020-08-14,2020,1,0.5777777777777777,0.08865535873534625,5.108052802621749,1,N
2020-08-17,2020,1,0.5777777777777777,0.10710920488234454,5.200288981752231,1,N
2020-08-18,2020,1,0.5777777777777777,0.10112486223108608,5.21056355758144,1,N
2020-08-19,2020,1,0.5777777777777777,0.07996476346698778,5.117466531725814,1,N
2020-08-20,2020,1,0.5777777777777777,0.06495744645925328,5.058699527641773,1,N
2020-08-21,2020,1,0.5777777777777777,0.07018175252221104,5.111785189565251,1,N
2020-08-24,2020,1,0.5777777777777777,0.07304100198200891,5.157008612290667,1,N
2020-08-25,2020,1,0.5777777777777777,0.07124205319148524,5.15882315536474,1,N
2020-08-26,2020,1,0.5777777777777777,0.05502902709083912,5.087243448385998,1,N
2020-08-27,2020,1,0.5777777777777777,0.059795005267000656,5.132987061987199,1,N
2020-08-28,2020,1,0.5777777777777777,0.08211422240215094,5.23911271208718,1,N
2020-08-31,2020,1,0.5777777777777777,0.06914491399066391,5.198708491932399,1,N
2020-09-01,2020,1,0.6472222222222223,0.07305250563359267,5.239111049496276,1,N
2020-09-02,2020,1,0.6472222222222223,0.06874312587860376,5.241038836811349,1,N
2020-09-03,2020,1,0.6472222222222223,0.06116603895877337,5.199015032825952,1,N
2020-09-04,2020,1,0.6472222222222223,0.04622703156322516,5.158551386984116,1,N
2020-09-07,2020,1,0.6472222222222223,0.022519865014661633,5.048722338247605,1,N
2020-09-08,2020,1,0.6472222222222223,0.024963294786194412,5.063780536223708,1,N
2020-09-09,2020,1,0.6472222222222223,-0.0014297291106381005,4.931145225695239,1,N
2020-09-10,2020,1,0.6472222222222223,-0.002824273880956407,4.90866018123576,1,N
2020-09-11,2020,1,0.6472222222222223,0.00252138112420508,4.963184518028067,1,N
2020-09-14,2020,1,0.6472222222222223,0.005934915498050808,4.996642991441871,1,N
2020-09-15,2020,1,0.6472222222222223,0.011097375799873577,5.036015627047814,1,N
2020-09-16,2020,1,0.6472222222222223,0.0029615431468810183,4.997623849984766,1,N
2020-09-17,2020,1,0.6472222222222223,-0.00518285420274911,4.9802434476439545,1,N
2020-09-18,2020,1,0.6472222222222223,0.01815420141801094,5.081125998637919,1,N
2020-09-21,2020,1,0.6472222222222223,0.004290241861234945,5.033814406781058,1,N
2020-09-22,2020,1,0.6472222222222223,-0.00956204553147555,4.973972205209019,1,N
2020-09-23,2020,1,0.6472222222222223,-0.008147977278045615,4.993544925455212,1,N
2020-09-24,2020,1,0.6472222222222223,-0.025262043235177334,4.902122023433477,1,N
2020-09-25,2020,1,0.6472222222222223,-0.025252825606911666,4.908576935525002,1,N
2020-09-28,2020,1,0.6472222222222223,-0.02268979960901696,4.900642892577689,1,N
2020-09-29,2020,1,0.6472222222222223,-0.020116333730325064,4.938416646718685,1,N
2020-09-30,2020,1,0.6472222222222223,-0.022539285824372146,4.935922687094414,1,N
2020-10-09,2020,1,0.6166666666666665,-0.0025080770365327743,5.049608016378103,1,N
2020-10-12,2020,1,0.6166666666666665,0.02827556064659076,5.198044068885632,1,N
2020-10-13,2020,1,0.6166666666666665,0.03157703212700369,5.222809017967288,1,N
2020-10-14,2020,1,0.6166666666666665,0.026394306480184815,5.187056442500687,1,N
